Time,P0, R0, Y0,P1, R1, Y1,P2, R2, Y2,P3, R3, Y3,P4, R4, Y4,P5, R5, Y5,P6, R6, Y6,P7, R7, Y7,
16-30-40.515,0.00,0.00,0.00,-8.23,68.98,7.10,0.70,-18.35,13.60,7.70,-113.69,7.00,2.49,2.23,-12.70,-17.53,68.00,4.10,-10.38,-104.01,12.50,81.15,-170.45,-25.20,
16-30-40.527,0.00,0.00,0.00,-7.67,69.28,8.20,1.09,-16.49,14.20,7.87,-113.01,7.80,2.36,1.91,-13.40,-16.50,65.87,5.30,-9.77,-102.26,13.70,80.91,-169.79,-24.80,
16-30-40.536,0.00,0.00,0.00,-7.14,69.53,9.40,1.29,-15.00,14.60,8.02,-111.92,8.70,2.27,2.14,-14.30,-15.38,63.65,6.60,-9.20,-100.46,14.60,80.67,-169.42,-24.60,
16-30-40.548,0.00,0.00,0.00,-6.74,69.60,10.70,1.30,-13.47,14.90,8.19,-110.45,9.60,2.00,2.54,-15.10,-14.19,61.37,7.90,-8.83,-98.67,15.00,80.44,-169.28,-24.60,
16-30-40.557,0.00,0.00,0.00,-6.47,69.48,12.20,1.51,-11.96,15.20,8.32,-108.84,10.30,1.56,0.31,-15.90,-12.93,59.06,9.20,-8.85,-96.98,14.80,80.23,-169.34,-24.70,
16-30-40.565,0.00,0.00,0.00,-6.49,69.37,13.20,1.97,-10.28,15.60,8.36,-107.28,10.80,1.09,-5.54,-16.60,-11.66,56.87,10.10,-9.03,-95.39,14.40,80.07,-169.48,-24.70,
16-30-40.577,0.00,0.00,0.00,-6.89,69.45,12.50,2.81,-8.18,16.00,8.20,-105.86,10.90,0.98,-13.52,-17.70,-10.48,54.91,10.70,-9.18,-93.91,14.00,79.95,-169.52,-24.50,
16-30-40.586,0.00,0.00,0.00,-7.53,69.85,9.90,3.63,-6.35,16.20,7.87,-104.54,10.70,0.68,-23.66,-18.80,-9.43,53.20,11.00,-9.22,-92.47,13.80,79.91,-169.47,-24.30,
16-30-40.596,0.00,0.00,0.00,-8.36,70.14,6.80,4.14,-5.02,16.30,7.50,-103.26,10.60,0.68,-36.17,-19.10,-8.60,51.82,11.10,-9.03,-91.15,13.80,79.93,-169.32,-23.90,
16-30-40.608,0.00,0.00,0.00,-8.67,70.55,6.10,4.42,-3.95,16.20,7.10,-101.97,11.00,1.20,-49.02,-18.80,-7.93,50.62,11.00,-8.68,-89.98,13.90,79.99,-169.10,-23.50,
16-30-40.618,0.00,0.00,0.00,-8.31,71.19,7.70,4.51,-3.11,16.10,6.67,-100.67,11.50,2.51,-62.20,-18.10,-7.08,49.36,10.90,-8.24,-88.87,13.80,80.09,-169.06,-23.30,
16-30-40.628,0.00,0.00,0.00,-7.87,72.23,9.60,4.45,-2.49,16.10,6.17,-99.39,11.90,3.53,-70.57,-17.60,-6.08,48.26,11.00,-7.82,-87.86,13.80,80.16,-168.87,-22.80,
16-30-40.638,0.00,0.00,0.00,-7.92,73.54,10.00,4.36,-2.18,16.00,5.59,-98.13,11.70,4.29,-72.03,-16.50,-5.35,47.37,11.20,-7.44,-87.02,13.70,80.21,-168.75,-22.40,
16-30-40.647,0.00,0.00,0.00,-8.31,74.73,8.90,4.28,-2.00,16.00,4.95,-96.87,11.00,5.09,-71.58,-15.40,-4.83,46.63,11.50,-7.16,-86.26,13.40,80.26,-168.77,-22.00,
16-30-40.658,0.00,0.00,0.00,-8.52,75.78,7.50,4.17,-1.92,16.00,4.33,-95.52,10.00,5.70,-70.25,-14.80,-4.54,46.38,11.70,-7.03,-85.41,12.80,80.35,-168.92,-21.70,
16-30-40.668,0.00,0.00,0.00,-8.43,76.73,6.40,4.06,-1.94,16.00,3.81,-93.97,9.00,6.20,-68.20,-14.90,-4.46,46.61,11.90,-6.99,-84.53,12.00,80.45,-169.11,-21.50,
16-30-40.677,0.00,0.00,0.00,-8.11,77.66,5.60,3.98,-2.02,16.00,3.35,-92.32,8.00,6.74,-65.98,-15.40,-4.58,47.10,11.80,-7.00,-83.75,11.60,80.54,-169.27,-21.30,
16-30-40.686,0.00,0.00,0.00,-7.74,78.59,5.10,3.95,-2.11,16.10,2.93,-90.63,7.10,7.30,-63.69,-16.00,-4.88,47.78,11.50,-7.02,-83.09,11.60,80.64,-169.34,-21.00,
16-30-40.699,0.00,0.00,0.00,-7.44,79.51,4.80,3.94,-2.18,16.10,2.54,-88.97,6.30,7.82,-61.29,-16.50,-5.33,48.67,11.10,-7.06,-82.55,11.90,80.72,-169.28,-20.60,
16-30-40.708,0.00,0.00,0.00,-7.22,80.49,4.50,3.94,-2.20,16.10,2.15,-87.36,5.50,8.26,-58.79,-16.70,-5.90,49.74,10.50,-7.10,-82.05,12.30,80.78,-169.13,-20.20,
16-30-40.718,0.00,0.00,0.00,-7.00,81.53,4.30,3.91,-2.20,16.10,1.77,-85.78,4.80,8.60,-56.26,-16.70,-6.53,51.01,9.90,-7.12,-81.58,12.60,80.83,-168.92,-19.60,
16-30-40.727,0.00,0.00,0.00,-6.75,82.64,4.20,3.88,-2.18,16.10,1.42,-84.23,4.00,8.80,-53.67,-16.60,-7.22,52.46,9.30,-7.12,-81.58,12.60,80.86,-168.72,-19.00,
16-30-40.738,0.00,0.00,0.00,-6.45,83.77,4.00,3.83,-2.17,16.10,1.10,-82.73,3.30,8.84,-50.90,-16.40,-7.96,54.10,8.60,-7.10,-80.63,12.70,80.90,-168.59,-18.50,
16-30-40.748,0.00,0.00,0.00,-6.15,84.90,3.80,3.75,-2.17,16.10,0.83,-81.25,2.50,8.76,-47.83,-16.20,-8.76,55.97,7.90,-7.07,-80.12,12.50,80.93,-168.52,-18.00,
16-30-40.758,0.00,0.00,0.00,-5.84,86.00,3.40,3.64,-2.17,16.00,0.65,-79.77,1.70,8.58,-44.39,-16.10,-9.61,58.09,7.10,-7.04,-79.63,12.30,80.98,-168.49,-17.50,
16-30-40.768,0.00,0.00,0.00,-5.51,87.08,2.80,3.49,-2.13,16.00,0.53,-78.31,0.80,8.34,-40.66,-16.30,-10.51,60.51,6.20,-7.06,-79.15,12.20,81.04,-168.47,-17.10,
16-30-40.778,0.00,0.00,0.00,-5.17,88.12,2.30,3.32,-2.10,16.00,0.49,-76.99,0.00,8.04,-36.74,-16.50,-11.42,63.21,5.10,-7.11,-78.66,12.20,81.10,-168.44,-16.80,
16-30-40.786,0.00,0.00,0.00,-4.86,89.13,1.70,3.14,-2.10,15.90,0.50,-75.65,-0.80,7.65,-32.78,-16.90,-12.29,66.17,3.90,-7.18,-78.19,12.30,81.19,-168.41,-16.50,
16-30-40.798,0.00,0.00,0.00,-4.53,90.17,1.00,2.94,-2.11,15.90,0.58,-74.42,-1.50,7.13,-28.89,-17.30,-13.07,69.35,2.60,-7.24,-77.71,12.50,81.30,-168.33,-16.20,
16-30-40.806,0.00,0.00,0.00,-4.18,91.17,0.30,2.75,-2.12,15.90,0.73,-73.30,-2.30,6.48,-25.15,-17.60,-13.76,72.68,1.30,-7.28,-77.24,12.60,81.43,-168.16,-15.80,
16-30-40.817,0.00,0.00,0.00,-3.77,92.14,-0.40,2.57,-2.16,15.90,0.94,-72.33,-2.90,5.77,-21.60,-17.90,-14.35,76.13,0.00,-7.30,-76.74,12.70,81.56,-167.95,-15.50,
16-30-40.828,0.00,0.00,0.00,-3.32,93.04,-1.30,2.39,-2.22,15.80,1.17,-71.47,-3.50,5.08,-18.19,-18.10,-14.84,79.69,-1.20,-7.29,-76.21,12.70,81.69,-167.76,-15.20,
16-30-40.837,0.00,0.00,0.00,-2.83,93.81,-2.30,2.19,-2.28,15.80,1.39,-70.75,-3.90,4.51,-14.85,-18.20,-15.27,83.39,-2.40,-7.27,-75.64,12.60,81.84,-167.67,-14.90,
16-30-40.848,0.00,0.00,0.00,-2.37,94.49,-3.40,1.96,-2.29,15.80,1.57,-70.18,-4.20,4.15,-11.60,-18.40,-15.60,87.21,-3.70,-7.27,-75.06,12.50,82.01,-167.62,-14.70,
16-30-40.858,0.00,0.00,0.00,-1.96,95.14,-4.20,1.72,-2.40,15.70,1.69,-69.76,-4.40,4.01,-8.50,-18.40,-15.82,91.18,-4.90,-7.25,-74.43,12.40,82.18,-167.70,-14.70,
16-30-40.867,0.00,0.00,0.00,-1.96,95.14,-4.20,1.50,-2.52,15.60,1.78,-69.45,-4.50,3.98,-5.60,-18.40,-15.89,95.27,-6.10,-7.23,-73.79,12.40,82.34,-167.84,-14.70,
16-30-40.878,0.00,0.00,0.00,-1.36,96.43,-4.50,1.33,-2.64,15.60,1.84,-69.31,-4.50,3.89,-2.94,-18.20,-15.82,99.50,-7.30,-7.21,-73.15,12.40,82.48,-167.99,-14.70,
16-30-40.886,0.00,0.00,0.00,-1.12,97.08,-4.20,1.21,-2.66,15.60,1.89,-69.34,-4.60,3.60,-0.52,-18.00,-15.60,103.87,-8.50,-7.19,-72.52,12.40,82.61,-168.16,-14.80,
16-30-40.897,0.00,0.00,0.00,-0.87,97.74,-3.90,1.09,-2.80,15.60,1.95,-69.52,-4.60,2.99,1.59,-17.80,-15.24,108.35,-9.70,-7.17,-71.89,12.40,82.72,-168.39,-14.90,
16-30-40.907,0.00,0.00,0.00,-0.60,98.42,-3.70,1.01,-2.94,15.50,2.01,-69.86,-4.60,2.00,3.40,-17.60,-14.80,112.80,-10.70,-7.15,-71.27,12.30,82.82,-168.66,-15.10,
16-30-40.916,0.00,0.00,0.00,-0.29,99.11,-3.70,0.97,-3.10,15.50,2.04,-70.35,-4.70,0.65,4.99,-17.50,-14.35,117.09,-11.60,-7.12,-70.67,12.20,82.91,-169.01,-15.40,
16-30-40.928,0.00,0.00,0.00,0.03,99.80,-3.90,0.99,-3.20,15.50,1.99,-70.98,-4.60,-0.89,6.69,-17.70,-13.91,121.18,-12.30,-7.07,-70.07,11.90,82.99,-169.45,-15.70,
16-30-40.937,0.00,0.00,0.00,0.35,100.56,-4.00,1.04,-3.44,15.40,1.87,-71.72,-4.60,-2.30,8.92,-18.10,-13.56,124.92,-13.10,-6.97,-69.41,11.50,83.03,-170.10,-16.20,
16-30-40.948,0.00,0.00,0.00,0.67,101.41,-4.10,1.11,-3.73,15.30,1.77,-72.48,-4.60,-3.04,11.88,-18.60,-13.21,128.15,-14.10,-6.83,-68.66,11.10,83.02,-170.82,-16.70,
16-30-40.957,0.00,0.00,0.00,0.97,102.31,-4.10,1.27,-4.07,15.20,1.72,-73.23,-4.70,-2.95,15.61,-18.90,-12.74,130.77,-15.40,-6.62,-67.81,10.70,83.03,-171.58,-17.40,
16-30-40.966,0.00,0.00,0.00,1.31,103.18,-4.20,1.43,-4.51,15.20,1.64,-73.73,-4.80,-2.43,19.92,-19.00,-12.32,132.80,-16.60,-6.34,-66.88,10.40,83.02,-172.21,-18.00,
16-30-40.978,0.00,0.00,0.00,1.72,103.91,-4.40,1.62,-5.07,15.10,1.46,-73.47,-4.70,-2.01,24.38,-18.90,-12.33,134.37,-17.20,-6.05,-65.85,10.10,83.03,-172.73,-18.70,
16-30-40.988,0.00,0.00,0.00,2.22,104.36,-4.80,1.88,-5.71,15.00,1.21,-72.58,-4.30,-2.44,28.40,-18.60,-12.91,135.61,-16.90,-5.73,-64.74,9.90,82.98,-173.04,-19.30,
16-30-40.998,0.00,0.00,0.00,2.76,104.63,-5.50,2.21,-6.43,15.00,1.03,-71.84,-4.30,-4.10,31.80,-18.30,-13.98,136.20,-15.80,-5.35,-63.54,9.80,82.89,-173.19,-19.60,
16-30-41.007,0.00,0.00,0.00,3.26,104.80,-6.10,2.62,-7.14,14.90,0.97,-71.45,-4.70,-6.22,33.62,-17.50,-14.89,135.93,-14.80,-4.88,-62.27,9.60,82.76,-173.29,-19.80,
16-30-41.016,0.00,0.00,0.00,3.64,104.97,-6.70,3.06,-7.93,14.70,0.93,-71.20,-5.30,-7.59,33.78,-16.00,-15.60,134.72,-13.80,-4.36,-60.92,9.50,82.62,-173.37,-19.70,
16-30-41.028,0.00,0.00,0.00,3.83,105.15,-7.10,3.56,-9.07,14.60,0.83,-70.93,-6.00,-7.70,32.79,-13.80,-16.38,132.80,-12.50,-3.78,-59.50,9.50,82.45,-173.47,-19.60,
16-30-41.038,0.00,0.00,0.00,3.85,105.36,-7.20,4.08,-10.54,14.50,0.66,-70.60,-6.70,-4.60,30.74,-11.20,-17.19,130.80,-11.10,-3.17,-58.04,9.40,82.25,-173.65,-19.50,
16-30-41.048,0.00,0.00,0.00,3.74,105.59,-7.10,4.63,-12.24,14.20,0.43,-70.37,-7.30,-0.86,27.22,-9.10,-17.41,130.08,-10.40,-2.50,-56.55,9.40,82.04,-173.88,-19.50,
16-30-41.058,0.00,0.00,0.00,3.63,105.78,-7.10,5.20,-14.16,13.80,0.17,-70.36,-7.60,0.90,24.13,-9.60,-16.38,129.91,-10.50,-1.76,-55.04,9.20,81.83,-174.15,-19.60,
16-30-41.066,0.00,0.00,0.00,3.56,105.89,-7.20,5.62,-16.28,13.00,0.00,-70.54,-7.60,0.45,19.65,-11.30,-15.18,128.22,-10.70,-0.90,-53.53,9.00,81.68,-174.85,-20.10,
16-30-41.078,0.00,0.00,0.00,3.54,105.88,-7.50,6.08,-18.14,12.30,-0.11,-70.82,-7.50,-0.56,16.03,-12.90,-14.56,125.72,-11.50,0.06,-51.99,8.60,81.58,-175.49,-20.40,
16-30-41.085,0.00,0.00,0.00,3.50,105.74,-7.70,6.68,-19.94,11.50,-0.15,-71.04,-7.30,-1.32,12.97,-14.50,-14.35,123.63,-13.10,1.14,-50.41,8.10,81.42,-175.28,-20.20,
16-30-41.096,0.00,0.00,0.00,3.45,105.48,-8.00,7.16,-21.88,10.80,-0.12,-71.18,-7.20,-2.32,9.47,-16.40,-14.18,121.98,-14.80,2.42,-48.78,7.50,81.30,-174.75,-19.60,
16-30-41.107,0.00,0.00,0.00,3.38,104.98,-8.50,7.25,-23.36,10.40,0.11,-71.41,-7.30,-3.29,5.74,-18.20,-14.26,120.48,-16.20,4.00,-47.12,6.70,81.29,-174.66,-19.20,
16-30-41.116,0.00,0.00,0.00,3.30,104.15,-9.10,7.04,-23.47,10.40,0.82,-71.61,-8.40,-3.29,5.74,-18.20,-14.65,118.86,-17.30,4.00,-47.12,6.70,81.37,-174.80,-18.90,
16-30-41.128,0.00,0.00,0.00,3.27,102.99,-9.70,6.64,-21.22,10.40,1.54,-71.44,-10.20,-1.94,1.28,-19.10,-15.27,117.12,-18.10,7.82,-43.71,4.90,81.42,-174.47,-18.40,
16-30-41.137,0.00,0.00,0.00,3.33,101.58,-10.50,6.37,-16.21,10.90,2.08,-71.15,-11.60,-0.46,-0.74,-18.80,-15.94,115.44,-18.80,9.72,-41.90,4.10,81.39,-173.75,-17.60,
16-30-41.147,0.00,0.00,0.00,3.41,100.01,-11.40,6.44,-9.17,12.00,2.27,-71.11,-11.60,0.87,-1.78,-18.50,-16.34,114.03,-19.50,9.72,-41.90,4.10,81.39,-173.75,-17.60,
16-30-41.156,0.00,0.00,0.00,3.41,98.39,-12.50,6.44,-9.17,12.00,2.27,-71.11,-11.60,0.87,-1.78,-18.50,-16.34,114.03,-19.50,12.45,-38.41,3.80,81.39,-173.75,-17.60,
16-30-41.167,0.00,0.00,0.00,3.28,96.78,-13.70,6.07,11.38,15.50,1.07,-72.23,-9.60,2.35,-2.61,-17.90,-16.37,111.65,-20.30,13.54,-37.03,3.80,81.33,-172.18,-16.30,
16-30-41.175,0.00,0.00,0.00,3.28,96.78,-13.70,6.07,11.38,15.50,0.75,-73.12,-10.40,2.68,-2.74,-17.80,-16.34,110.48,-20.20,14.65,-35.82,3.80,81.41,-171.90,-16.40,
16-30-41.189,0.00,0.00,0.00,2.67,93.75,-16.30,2.55,46.12,16.80,0.58,-74.00,-11.30,2.90,-2.62,-17.80,-16.38,109.32,-19.70,15.69,-34.71,3.90,81.50,-171.55,-16.60,
16-30-41.198,0.00,0.00,0.00,2.17,92.35,-17.50,-0.38,62.95,14.30,0.15,-74.97,-11.30,3.07,-2.52,-17.80,-16.50,108.17,-18.90,16.62,-33.69,4.00,81.58,-171.18,-16.70,
16-30-41.208,0.00,0.00,0.00,1.49,91.04,-18.10,0.07,65.73,11.90,-0.23,-76.09,-10.50,3.17,-2.42,-17.90,-16.73,107.26,-17.80,17.48,-32.74,4.10,81.68,-170.85,-16.90,
16-30-41.218,0.00,0.00,0.00,0.66,89.86,-18.20,1.39,63.77,10.30,-0.41,-77.19,-9.60,3.22,-2.27,-17.90,-17.13,106.57,-16.40,18.21,-32.03,4.00,81.78,-170.65,-17.20,
16-30-41.227,0.00,0.00,0.00,-0.21,88.68,-17.70,2.49,62.05,9.30,-0.43,-78.22,-8.70,3.26,-2.12,-18.00,-17.68,105.90,-15.20,18.69,-31.70,3.60,81.88,-170.65,-17.60,
16-30-41.238,0.00,0.00,0.00,-1.10,87.34,-16.80,3.72,59.36,9.00,-0.38,-79.22,-8.00,3.27,-1.96,-18.20,-18.20,105.18,-14.40,18.80,-31.87,3.20,81.98,-170.86,-18.10,
16-30-41.248,0.00,0.00,0.00,-2.02,85.89,-15.80,5.07,56.44,9.30,-0.33,-80.27,-7.50,3.23,-1.81,-18.30,-18.60,104.47,-14.10,18.50,-32.43,2.90,82.11,-171.22,-18.80,
16-30-41.256,0.00,0.00,0.00,-2.92,84.36,-14.60,6.50,53.43,9.70,-0.26,-81.38,-7.10,3.12,-1.65,-18.30,-18.90,103.88,-14.20,17.98,-33.29,2.70,82.24,-171.62,-19.40,
16-30-41.267,0.00,0.00,0.00,-3.81,82.76,-13.40,7.89,50.52,10.10,-0.14,-82.47,-7.00,2.96,-1.47,-18.40,-19.12,103.42,-14.30,17.34,-34.35,2.70,82.35,-171.94,-20.00,
16-30-41.276,0.00,0.00,0.00,-4.69,81.11,-12.20,9.15,47.77,10.40,-0.05,-83.60,-6.90,2.79,-1.28,-18.40,-19.30,102.96,-14.30,16.63,-35.62,2.70,82.44,-172.17,-20.40,
16-30-41.287,0.00,0.00,0.00,-5.52,79.61,-11.10,10.16,45.19,10.40,0.00,-84.72,-7.00,2.56,-1.06,-18.40,-19.43,102.49,-14.20,15.85,-37.11,2.80,82.51,-172.31,-20.80,
16-30-41.296,0.00,0.00,0.00,-6.36,78.14,-10.10,10.82,42.69,10.20,0.01,-85.82,-7.00,2.37,-0.94,-18.40,-19.52,102.02,-13.90,15.04,-38.82,2.90,82.58,-172.50,-21.30,
16-30-41.308,0.00,0.00,0.00,-7.16,76.67,-9.00,11.07,40.19,9.80,0.03,-86.95,-6.90,2.15,-0.76,-18.40,-19.56,101.57,-13.50,14.20,-40.72,3.00,82.64,-172.66,-21.80,
16-30-41.318,0.00,0.00,0.00,-7.90,75.25,-7.90,10.90,37.49,9.50,0.04,-88.13,-6.70,2.00,-0.63,-18.40,-19.63,101.12,-13.10,13.31,-42.77,3.10,82.69,-172.79,-22.20,
16-30-41.328,0.00,0.00,0.00,-8.60,73.89,-7.00,10.39,34.49,9.40,0.04,-88.13,-6.70,1.87,-0.53,-18.40,-19.69,100.68,-12.60,12.33,-44.99,3.20,82.74,-172.93,-22.70,
16-30-41.337,0.00,0.00,0.00,-9.25,72.57,-6.10,9.75,31.19,9.70,0.13,-90.52,-5.90,1.77,-0.45,-18.40,-19.77,100.26,-12.00,11.24,-47.42,3.40,82.79,-173.12,-23.30,
16-30-41.348,0.00,0.00,0.00,-9.85,71.34,-5.30,9.01,27.65,10.50,0.30,-91.70,-5.40,1.73,-0.40,-18.40,-19.87,99.89,-11.60,10.02,-50.09,3.60,82.82,-173.35,-23.90,
16-30-41.358,0.00,0.00,0.00,-10.37,70.21,-4.50,8.17,23.99,11.60,0.53,-92.86,-4.90,1.73,-0.36,-18.40,-20.00,99.57,-11.30,8.69,-52.95,4.00,82.86,-173.64,-24.60,
16-30-41.367,0.00,0.00,0.00,-10.77,69.21,-3.80,7.21,20.30,12.80,0.78,-94.06,-4.40,1.74,-0.31,-18.40,-20.16,99.31,-11.30,7.26,-55.96,4.60,82.91,-174.04,-25.30,
16-30-41.379,0.00,0.00,0.00,-11.07,68.30,-3.10,6.18,16.63,14.20,1.03,-95.29,-3.70,1.75,-0.30,-18.40,-20.35,99.08,-11.50,5.78,-59.07,5.40,82.98,-174.48,-26.10,
16-30-41.389,0.00,0.00,0.00,-11.28,67.45,-2.30,5.15,12.99,15.50,1.31,-96.55,-2.80,1.77,-0.29,-18.40,-20.54,98.83,-11.70,4.29,-62.28,6.30,83.04,-174.96,-26.80,
16-30-41.397,0.00,0.00,0.00,-11.38,66.63,-1.50,4.18,9.40,16.80,1.62,-97.79,-2.00,1.79,-0.29,-18.40,-20.73,98.57,-11.80,2.85,-65.58,7.20,83.12,-175.43,-27.40,
16-30-41.408,0.00,0.00,0.00,-11.37,65.88,-0.60,3.36,5.84,18.10,1.99,-99.00,-1.10,1.82,-0.31,-18.30,-20.91,98.34,-11.80,1.44,-69.00,8.20,83.21,-175.89,-27.90,
16-30-41.417,0.00,0.00,0.00,-11.27,65.24,0.20,2.73,2.38,19.20,2.40,-100.17,-0.30,1.85,-0.37,-18.30,-21.13,98.09,-11.80,0.09,-72.53,9.00,83.31,-176.27,-28.30,
16-30-41.428,0.00,0.00,0.00,-11.27,65.24,0.20,2.31,-0.92,20.20,2.86,-101.31,0.40,1.89,-0.50,-18.20,-21.36,97.82,-11.90,-1.19,-76.17,9.70,83.44,-176.58,-28.60,
16-30-41.437,0.00,0.00,0.00,-10.82,64.39,1.60,2.04,-4.13,21.00,3.35,-102.40,1.20,1.89,-0.66,-18.10,-21.63,97.51,-12.10,-2.42,-79.93,10.40,83.57,-176.77,-28.60,
16-30-41.448,0.00,0.00,0.00,-10.47,64.22,2.20,1.80,-7.21,21.60,3.35,-102.40,1.20,1.88,-0.79,-18.00,-21.87,97.16,-12.30,-3.61,-83.80,11.00,83.66,-176.86,-28.40,
16-30-41.458,0.00,0.00,0.00,-10.06,64.22,2.60,1.50,-10.13,22.00,4.14,-104.45,2.30,1.83,-0.86,-17.90,-22.10,96.76,-12.60,-4.72,-87.76,11.50,83.74,-176.76,-28.10,
16-30-41.468,0.00,0.00,0.00,-9.61,64.39,3.00,1.00,-12.92,22.30,4.36,-105.43,2.40,1.81,-0.88,-17.90,-22.32,96.29,-12.80,-5.78,-91.73,11.80,83.81,-176.57,-27.70,
16-30-41.476,0.00,0.00,0.00,-9.15,64.67,3.30,0.20,-15.76,22.50,4.43,-106.37,2.20,1.79,-0.85,-17.80,-22.53,95.76,-12.80,-6.78,-95.61,12.10,83.92,-176.33,-27.30,
16-30-41.488,0.00,0.00,0.00,-8.70,65.06,3.40,-0.84,-18.84,22.70,4.41,-107.31,2.00,1.79,-0.85,-17.80,-22.72,95.13,-12.70,-7.70,-99.35,12.20,84.04,-176.03,-26.80,
16-30-41.497,0.00,0.00,0.00,-8.27,65.54,3.60,-1.97,-22.26,23.00,4.37,-108.25,1.80,1.79,-0.69,-17.70,-22.89,94.38,-12.30,-8.50,-102.88,12.30,84.14,-175.54,-26.00,
16-30-41.507,0.00,0.00,0.00,-7.91,66.09,3.80,-2.80,-25.76,23.20,4.38,-109.18,1.80,1.79,-0.69,-17.70,-23.06,93.49,-12.00,-9.13,-106.17,12.70,84.19,-174.88,-25.20,
16-30-41.517,0.00,0.00,0.00,-7.65,66.67,4.20,-3.02,-29.36,23.30,4.48,-110.09,2.00,1.84,-0.48,-17.60,-23.22,92.49,-11.60,-9.62,-109.10,13.30,84.19,-174.16,-24.30,
16-30-41.528,0.00,0.00,0.00,-7.54,67.29,4.40,-2.62,-32.90,23.00,4.67,-110.93,2.20,1.87,-0.36,-17.60,-23.37,91.38,-11.20,-10.13,-111.55,13.90,84.17,-173.51,-23.60,
16-30-41.538,0.00,0.00,0.00,-7.69,68.01,4.20,-2.19,-36.05,22.30,4.97,-111.60,2.60,1.91,-0.25,-17.60,-23.52,90.19,-10.80,-10.81,-113.43,14.20,84.15,-173.01,-23.00,
16-30-41.547,0.00,0.00,0.00,-7.96,68.46,3.80,-2.32,-38.61,21.40,5.33,-112.07,3.10,1.95,-0.18,-17.70,-23.63,88.91,-10.40,-11.68,-114.65,13.90,84.14,-172.54,-22.40,
16-30-41.558,0.00,0.00,0.00,-8.04,67.92,4.00,-3.37,-40.35,20.60,5.71,-112.43,3.70,2.01,-0.12,-17.70,-23.67,87.56,-9.80,-11.68,-114.65,13.90,84.11,-171.91,-21.80,
16-30-41.567,0.00,0.00,0.00,-8.16,66.88,4.30,-5.10,-41.05,20.10,6.09,-112.78,4.20,2.11,-0.07,-17.80,-23.62,86.09,-9.10,-13.32,-114.82,11.90,84.04,-171.11,-20.90,
16-30-41.578,0.00,0.00,0.00,-8.40,66.11,4.50,-6.74,-40.81,19.60,6.39,-113.14,4.50,2.25,-0.04,-17.90,-23.52,84.55,-8.30,-13.72,-113.88,10.50,83.96,-170.22,-20.00,
16-30-41.587,0.00,0.00,0.00,-8.76,65.69,4.50,-7.69,-39.91,18.70,6.61,-113.55,4.80,2.42,0.12,-18.00,-23.37,82.95,-7.60,-13.67,-112.34,9.40,83.82,-169.09,-18.90,
16-30-41.597,0.00,0.00,0.00,-9.15,65.53,4.50,-7.21,-38.17,17.20,6.75,-113.87,5.00,2.62,0.58,-18.20,-23.20,81.29,-7.00,-13.41,-110.52,8.50,83.57,-167.69,-17.70,
16-30-41.608,0.00,0.00,0.00,-9.47,65.52,4.80,-5.63,-34.37,15.80,6.84,-114.12,5.30,2.78,1.29,-18.40,-22.96,79.58,-6.30,-13.43,-108.90,7.80,83.23,-166.31,-16.50,
16-30-41.618,0.00,0.00,0.00,-9.63,65.57,5.40,-3.40,-31.29,14.30,6.92,-114.37,5.60,3.01,2.13,-18.70,-22.61,77.85,-5.60,-14.06,-108.07,7.30,82.85,-165.10,-15.60,
16-30-41.627,0.00,0.00,0.00,-9.63,65.57,5.40,-1.96,-27.37,14.20,6.92,-114.37,5.60,3.01,2.13,-18.70,-22.15,76.10,-4.70,-13.80,-107.84,8.30,82.49,-163.86,-14.70,
16-30-41.638,0.00,0.00,0.00,-9.31,66.03,7.60,-1.92,-23.43,15.00,6.92,-114.37,5.60,3.36,3.23,-19.60,-21.63,74.33,-3.90,-11.98,-107.02,10.20,82.19,-162.55,-13.80,
16-30-41.648,0.00,0.00,0.00,-8.98,66.59,8.60,-1.54,-20.68,15.60,7.18,-114.92,6.30,3.33,3.41,-20.10,-21.07,72.49,-2.90,-10.17,-105.54,12.10,81.94,-161.34,-12.90,
16-30-41.656,0.00,0.00,0.00,-8.63,67.20,9.50,-0.91,-18.20,16.10,7.20,-114.86,6.50,3.13,3.29,-20.70,-20.41,70.62,-1.80,-9.10,-104.00,14.10,81.94,-161.34,-12.90,
16-30-41.667,0.00,0.00,0.00,-8.32,67.81,10.20,-0.68,-15.92,16.70,7.18,-114.62,6.80,2.86,3.23,-21.20,-19.57,68.68,-0.40,-8.34,-102.49,15.60,81.58,-159.75,-11.40,
16-30-41.678,0.00,0.00,0.00,-7.94,68.30,10.90,-0.73,-13.74,17.00,7.12,-114.19,7.10,2.40,4.04,-21.80,-18.57,66.64,1.10,-7.75,-101.08,16.60,81.46,-159.42,-11.00,
16-30-41.687,0.00,0.00,0.00,-7.44,68.45,12.00,-0.97,-11.56,17.20,7.14,-113.40,7.70,1.67,3.12,-22.20,-17.46,64.52,2.90,-7.45,-99.57,17.10,81.34,-159.17,-10.60,
16-30-41.696,0.00,0.00,0.00,-7.05,68.38,13.20,-1.06,-9.46,17.30,7.32,-112.15,8.70,0.56,-1.49,-22.40,-16.22,62.36,4.90,-7.50,-98.06,17.10,81.18,-159.01,-10.20,
